issue_id,survey_id,question_id,issue_type,severity,description,action
ri_fea2ca9717da,tally_meEbOE,q_fea2ca9717da,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_9444aaffd302,tally_meEbOE,q_9444aaffd302,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_3e9ee7c413d8,tally_meEbOE,q_3e9ee7c413d8,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_782cd68221a4,tally_meEbOE,q_782cd68221a4,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b59357810798,tally_meEbOE,q_b59357810798,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_ecc48b38436c,tally_meEbOE,q_ecc48b38436c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a06cdb7aa9be,tally_wa5jO2,q_a06cdb7aa9be,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e0a3d68a36b1,tally_wa5jO2,q_e0a3d68a36b1,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d53a4d76edab,tally_wa5jO2,q_d53a4d76edab,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_f6941b2e6dcf,tally_wa5jO2,q_f6941b2e6dcf,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a03cc868a384,tally_wa5jO2,q_a03cc868a384,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e8f0f4947f14,tally_wa5jO2,q_e8f0f4947f14,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_9689b019c6ae,tally_mO02bp,q_9689b019c6ae,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_719f1a780dbf,tally_mO02bp,q_719f1a780dbf,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_fdf6a1919613,tally_Gx6XJo,q_fdf6a1919613,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_a8a472f2c861,tally_Gx6XJo,q_a8a472f2c861,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_9e7388c9de7f,tally_Gx6XJo,q_9e7388c9de7f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_fc6e2c56254b,tally_Gx6XJo,q_fc6e2c56254b,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_a2795e4ac736,tally_Gx6XJo,q_a2795e4ac736,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_11a2cefa9c97,tally_Gx6XJo,q_11a2cefa9c97,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e749c6ddef08,tally_Gx6XJo,q_e749c6ddef08,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_df1c9db0aff9,tally_Gx6XJo,q_df1c9db0aff9,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b87d58a61130,tally_Gx6XJo,q_b87d58a61130,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_ea732cd59745,tally_Gx6XJo,q_ea732cd59745,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_aed935b4629c,tally_Gx6XJo,q_aed935b4629c,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_3e420655c896,tally_Gx6XJo,q_3e420655c896,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_e1c48d01b5fe,tally_Gx6XJo,q_e1c48d01b5fe,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2f2fd0ff7065,tally_Gx6XJo,q_2f2fd0ff7065,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_03e7da47c353,tally_Gx6XJo,q_03e7da47c353,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b16aa2a4235e,tally_Gx6XJo,q_b16aa2a4235e,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_07073d726335,tally_Gx6XJo,q_07073d726335,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_8ffa25432567,tally_nW5bYP,q_8ffa25432567,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_2623e9bff75f,tally_nW5bYP,q_2623e9bff75f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d52fae6c6b98,tally_nW5bYP,q_d52fae6c6b98,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b58d72bf7a53,tally_nW5bYP,q_b58d72bf7a53,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_d96b6c2cab7f,tally_nW5bYP,q_d96b6c2cab7f,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_89d342b421be,tally_nW5bYP,q_89d342b421be,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_9532ac749826,tally_nW5bYP,q_9532ac749826,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_50e7df46dfa8,tally_nW5bYP,q_50e7df46dfa8,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_22db5ca74f95,tally_nW5bYP,q_22db5ca74f95,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_97d0d451f2fe,tally_nW5bYP,q_97d0d451f2fe,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_4bc4336e5399,tally_nW5bYP,q_4bc4336e5399,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_926f268fdef4,tally_nW5bYP,q_926f268fdef4,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_62e59d3ffdb9,tally_nW5bYP,q_62e59d3ffdb9,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_4c1232ecf9f3,tally_nW5bYP,q_4c1232ecf9f3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_4fc3aee84355,tally_nW5bYP,q_4fc3aee84355,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_85cef0e8b454,tally_nW5bYP,q_85cef0e8b454,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ce563926c07c,tally_nW5bYP,q_ce563926c07c,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_e965014bfd0f,tally_nW5bYP,q_e965014bfd0f,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_cb7c30217911,tally_nW5bYP,q_cb7c30217911,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_ad2154b28122,tally_nW5bYP,q_ad2154b28122,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
ri_0fed47c82b35,tally_np0yq1,q_0fed47c82b35,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_969cb3156ced,tally_np0yq1,q_969cb3156ced,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_57e35afc29a1,tally_np0yq1,q_57e35afc29a1,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_1092fb088375,tally_np0yq1,q_1092fb088375,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_40c21002dbad,tally_np0yq1,q_40c21002dbad,unreliable_or_reconstructed_question,high,Question label or answer mapping is not fully reliable.,request Tally form schema / export with readable labels
ri_b5088f6e18d3,tally_np0yq1,q_b5088f6e18d3,matrix_uuid_or_unreadable_label,medium,Question/answers need original form schema before reliable metrics/clustering.,request Tally form schema / export with readable labels
